customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3510-ABCDE,Male,0,No,No,5,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,46.92,230.12,Yes
2319-ABCDE,Male,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,56.78,181.02,Yes
3464-ABCDE,Female,0,No,No,72,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,59.9,4273.27,No
5463-ABCDE,Male,1,No,Yes,8,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),49.5,381.8,No
2992-ABCDE,Female,0,Yes,No,6,No,No phone service,DSL,No,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),55.98,347.99,No
1841-ABCDE,Male,0,Yes,No,59,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,49.12,2969.16,Yes
6281-ABCDE,Female,0,No,No,16,Yes,No,DSL,Yes,Yes,No,No,No,No,Two year,Yes,Electronic check,49.78,796.67,No
2058-ABCDE,Male,0,No,No,0,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,One year,Yes,Electronic check,61.94,61.94,No
1865-ABCDE,Female,0,No,Yes,70,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Mailed check,64.92,4395.58,No
0706-ABCDE,Female,0,Yes,No,23,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),67.67,1598.51,No
6255-ABCDE,Male,0,No,Yes,5,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Bank transfer (automatic),56.65,281.22,No
2070-ABCDE,Male,0,Yes,No,8,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,52.46,434.92,Yes
5860-ABCDE,Female,0,No,No,10,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,62.51,621.51,Yes
4559-ABCDE,Female,0,No,Yes,5,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),52.54,277.16,Yes
5548-ABCDE,Male,1,Yes,No,13,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),55.09,675.77,No
0528-ABCDE,Male,0,No,No,35,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.53,611.11,No
1534-ABCDE,Male,0,Yes,No,46,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),53.05,2506.99,Yes
0566-ABCDE,Female,0,No,Yes,35,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),52.85,1897.67,No
1621-ABCDE,Male,0,Yes,No,28,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.49,1610.62,No
2269-ABCDE,Male,0,Yes,No,19,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),64.08,1248.57,No
0641-ABCDE,Male,0,No,No,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,35.86,35.86,Yes
4591-ABCDE,Female,1,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,49.51,51.16,No
0731-ABCDE,Male,0,Yes,Yes,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.03,433.09,No
6567-ABCDE,Female,0,Yes,Yes,17,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),18.25,275.19,Yes
4448-ABCDE,Female,1,Yes,Yes,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),32.4,1574.55,Yes
0326-ABCDE,Female,0,No,No,17,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,51.5,862.76,Yes
6729-ABCDE,Female,0,Yes,No,72,No,No phone service,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,33.34,2298.21,No
0291-ABCDE,Male,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),66.02,67.82,Yes
1887-ABCDE,Male,1,No,Yes,17,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,No,Credit card (automatic),48.45,769.33,No
5181-ABCDE,Male,0,Yes,No,22,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Mailed check,58.23,1290.13,No
1684-ABCDE,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,30.87,31.59,No
4150-ABCDE,Female,0,No,Yes,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),40.57,229.37,No
4642-ABCDE,Male,1,Yes,Yes,40,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),65.69,2567.45,Yes
1946-ABCDE,Female,0,Yes,No,9,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),48.85,421.04,No
6256-ABCDE,Female,0,Yes,No,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.09,1013.96,No
5106-ABCDE,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),54.59,1558.22,No
4336-ABCDE,Male,0,Yes,No,28,No,No phone service,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),41.9,1181.01,Yes
0865-ABCDE,Male,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.6,389.9,Yes
5741-ABCDE,Female,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.7,68.7,Yes
5961-ABCDE,Male,0,Yes,No,2,No,No phone service,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,53.27,108.15,Yes
4759-ABCDE,Male,0,No,No,20,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),67.94,1294.62,No
4887-ABCDE,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,No,Electronic check,59.04,411.12,No
4940-ABCDE,Female,0,No,No,3,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),23.47,70.12,No
4127-ABCDE,Female,0,Yes,No,3,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),56.4,164.07,Yes
0372-ABCDE,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),41.27,281.26,No
3986-ABCDE,Female,0,No,Yes,4,No,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),47.4,191.73,No
2699-ABCDE,Female,0,Yes,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.69,497.19,No
4680-ABCDE,Female,0,No,No,5,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,51.26,268.96,Yes
1563-ABCDE,Female,0,Yes,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),53.78,1202.19,No
2752-ABCDE,Female,0,No,No,29,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),67.19,1925.24,Yes
6129-ABCDE,Male,0,No,Yes,37,Yes,Yes,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),56.66,2033.46,Yes
5415-ABCDE,Male,0,Yes,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,35.38,262.54,No
4837-ABCDE,Male,1,No,No,7,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.75,225.99,No
1922-ABCDE,Male,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,53.95,1233.63,Yes
6377-ABCDE,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,No,Mailed check,55.76,55.76,No
1784-ABCDE,Female,0,Yes,No,23,No,No phone service,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),43.57,994.09,No
4775-ABCDE,Male,0,Yes,Yes,30,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.16,685.28,No
3077-ABCDE,Female,0,No,No,2,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.8,53.86,No
4697-ABCDE,Female,0,Yes,No,1,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,50.48,51.25,Yes
3261-ABCDE,Male,1,Yes,No,1,Yes,No,DSL,No,No,No,No,No,No,Two year,Yes,Electronic check,44.91,44.91,Yes
0123-ABCDE,Male,0,No,Yes,16,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,64.75,1067.14,Yes
0480-ABCDE,Female,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),71.26,1032.26,No
1633-ABCDE,Female,0,Yes,No,7,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),59.01,417.12,Yes
6797-ABCDE,Female,0,No,Yes,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.23,839.98,No
2880-ABCDE,Male,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,21.89,178.27,No
1437-ABCDE,Male,1,Yes,No,20,Yes,Yes,DSL,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),38.77,780.6,Yes
6187-ABCDE,Female,0,No,Yes,11,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Electronic check,47.78,519.27,Yes
0941-ABCDE,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),22.5,84.39,No
3367-ABCDE,Male,0,No,No,5,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),59.6,292.64,Yes
6854-ABCDE,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Mailed check,54.46,4025.31,Yes
0440-ABCDE,Male,0,Yes,No,32,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,29.78,932.45,No
0848-ABCDE,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),65.66,195.28,Yes
4635-ABCDE,Male,0,No,No,8,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,71.02,573.34,Yes
3209-ABCDE,Male,0,No,No,34,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),46.51,1583.72,Yes
7011-ABCDE,Male,0,No,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),30.77,228.04,No
3882-ABCDE,Female,0,Yes,No,5,No,No phone service,DSL,No,No,No,Yes,No,No,One year,Yes,Mailed check,19.93,94.52,No
1174-ABCDE,Male,0,No,No,2,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),51.4,95.44,No
4128-ABCDE,Female,1,No,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),34.43,168.23,Yes
2550-ABCDE,Male,0,Yes,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),46.41,231.75,Yes
4699-ABCDE,Male,0,No,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),26.37,26.37,Yes
6144-ABCDE,Female,0,No,No,13,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Electronic check,42.52,567.53,No
4627-ABCDE,Male,0,No,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,No,Electronic check,68.13,1993.53,No
2888-ABCDE,Male,0,No,Yes,15,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Two year,Yes,Mailed check,50.79,798.25,No
5392-ABCDE,Female,0,Yes,Yes,16,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,40.09,666.92,Yes
0280-ABCDE,Female,0,Yes,No,3,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,63.34,190.59,No
4297-ABCDE,Male,0,No,Yes,5,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Electronic check,60.57,316.4,Yes
2116-ABCDE,Male,0,No,No,37,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Bank transfer (automatic),48.06,1901.38,No
3758-ABCDE,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,61.2,116.06,Yes
6876-ABCDE,Male,1,Yes,No,1,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),38.55,41.57,Yes
6082-ABCDE,Female,0,No,Yes,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),37.41,113.71,Yes
4464-ABCDE,Male,1,Yes,No,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,33.25,546.2,No
2535-ABCDE,Female,0,No,No,3,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,36.15,99.5,No
2108-ABCDE,Female,0,No,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),62.53,62.53,Yes
1102-ABCDE,Female,1,Yes,No,16,Yes,No,Fiber optic,No,No,No,No,No,Yes,Two year,No,Credit card (automatic),75.61,1162.28,No
4372-ABCDE,Male,0,No,No,4,Yes,No,DSL,No,No,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),57.4,222.36,No
2795-ABCDE,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,51.15,247.55,Yes
4802-ABCDE,Male,1,No,Yes,5,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),53.26,263.3,Yes
0578-ABCDE,Female,1,No,No,2,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),53.57,101.39,Yes
0060-ABCDE,Male,1,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,33.92,509.95,No
4343-ABCDE,Female,0,Yes,No,25,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,28.79,791.86,Yes
0788-ABCDE,Male,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Bank transfer (automatic),53.24,53.24,Yes
3539-ABCDE,Female,1,Yes,No,8,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),55.56,472.08,No
5009-ABCDE,Male,0,No,No,5,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),68.49,355.72,Yes
2882-ABCDE,Female,0,Yes,No,6,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.89,214.05,Yes
6090-ABCDE,Male,0,Yes,No,0,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,No,Electronic check,72.74,72.74,Yes
2318-ABCDE,Male,0,Yes,No,2,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Two year,No,Credit card (automatic),51.79,104.64,Yes
1371-ABCDE,Female,0,No,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,33.68,1320.84,No
1184-ABCDE,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),50.59,3047.17,No
1884-ABCDE,Female,0,No,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,No,Two year,No,Electronic check,52.75,1453.52,No
6463-ABCDE,Female,1,No,Yes,22,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,31.87,622.86,No
1895-ABCDE,Female,1,No,Yes,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),57.26,111.82,No
2576-ABCDE,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),70.81,140.19,Yes
6562-ABCDE,Male,0,Yes,No,56,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,45.87,2595.85,No
5974-ABCDE,Female,1,No,Yes,0,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),43.65,43.65,Yes
0185-ABCDE,Male,0,Yes,No,5,No,No phone service,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,47.01,240.67,Yes
1566-ABCDE,Male,0,Yes,No,12,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.6,817.02,Yes
1872-ABCDE,Male,0,Yes,No,7,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),49.45,325.74,No
0421-ABCDE,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.9,291.19,No
5833-ABCDE,Female,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,64.77,532.7,Yes
0554-ABCDE,Female,0,No,No,13,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),45.34,627.83,Yes
1733-ABCDE,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),65.87,2178.3,Yes
2139-ABCDE,Male,0,Yes,Yes,19,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),65.56,1222.98,No
6543-ABCDE,Female,0,No,No,0,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),61.7,61.7,Yes
6074-ABCDE,Male,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.04,76.04,No
0444-ABCDE,Male,0,Yes,No,1,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,69.71,69.71,Yes
6498-ABCDE,Male,0,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,43.42,2155.82,Yes
1609-ABCDE,Male,0,Yes,Yes,19,Yes,No,Fiber optic,No,No,No,No,Yes,No,One year,No,Electronic check,49.16,900.77,No
6451-ABCDE,Female,0,Yes,Yes,24,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),67.94,1525.91,No
1766-ABCDE,Male,0,No,No,43,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),38.99,1520.37,Yes
1587-ABCDE,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,53.46,314.2,Yes
3314-ABCDE,Male,0,No,Yes,3,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,58.99,186.35,Yes
5329-ABCDE,Male,0,No,No,29,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.14,1294.7,No
0182-ABCDE,Male,1,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Electronic check,52.55,209.04,Yes
5787-ABCDE,Male,0,Yes,No,25,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Mailed check,73.63,1820.95,No
0795-ABCDE,Male,0,No,Yes,19,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),75.88,1458.72,No
1421-ABCDE,Male,0,No,No,8,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,61.43,516.44,Yes
1478-ABCDE,Female,0,Yes,No,58,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,69.36,4024.1,Yes
3722-ABCDE,Female,0,No,No,58,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),60.54,3547.61,Yes
1941-ABCDE,Male,0,No,Yes,22,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),50.61,1118.95,No
1993-ABCDE,Female,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,28.09,468.13,No
4075-ABCDE,Female,0,No,Yes,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,33.11,1487.73,No
6062-ABCDE,Male,0,Yes,Yes,13,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.75,701.35,Yes
3371-ABCDE,Male,0,No,No,19,No,No phone service,Fiber optic,No,Yes,No,No,Yes,No,Two year,No,Bank transfer (automatic),64.48,1221.55,No
4667-ABCDE,Male,0,Yes,No,0,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),63.83,63.83,Yes
